ico couple,date,higherEx,lowerEx,tradeValueMargin,tradeValueMarginPct,minTradbleQtty,tradeValueBuy,tradeValueSell
bcd_btc-BCDBTC,2018-01-15 20:24:32,binance,gateIo,0.11961576194000002,3.9892944228274976,19.445,0.02998419,0.14995984
xrp_btc-XRPBTC,2018-01-15 20:24:44,gateIo,binance,1.0370619999999978E-4,0.08015008887858395,10.0,0.0012939000000000002,0.001403
ada_btc-ADABTC,2018-01-15 20:25:01,gateIo,binance,7.429501803800006E-4,0.13527525548668132,92.011,0.005492136589999999,0.00625858822
xrp_btc-XRPBTC,2018-01-15 20:25:18,gateIo,binance,1.0320519999999993E-4,0.07973207663782442,10.0,0.0012944,0.001403
ada_btc-ADABTC,2018-01-15 20:25:31,gateIo,binance,7.503257821400002E-4,0.13680154336520722,92.011,0.00548477571,0.00625858822
bcd_btc-BCDBTC,2018-01-15 20:25:32,binance,gateIo,0.078933430052,3.9886476314081762,12.842,0.019789522,0.098960452
xrp_btc-XRPBTC,2018-01-15 20:25:44,gateIo,binance,1.035058000000001E-4,0.07998284522061673,10.0,0.0012940999999999999,0.001403
ada_btc-ADABTC,2018-01-15 20:26:01,gateIo,binance,2.545289785399998E-4,0.14645478991596628,29.209,0.0017379355,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:26:02,binance,gateIo,0.0589130023749436,3.9918857884490593,9.57702035,0.01475818835935,0.07384840391885
iota_btc-IOTABTC,2018-01-15 20:26:09,gateIo,binance,3.7246999999999953E-4,0.004126405583559514,350.0,0.090265,0.091
xrp_btc-XRPBTC,2018-01-15 20:26:14,gateIo,binance,1.0320519999999993E-4,0.07973207663782442,10.0,0.0012944,0.001403
ada_btc-ADABTC,2018-01-15 20:26:31,gateIo,binance,2.5277293345999996E-4,0.14529785090664873,29.209,0.00173968804,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:26:32,binance,gateIo,0.05912327543374821,4.006133679428943,9.57702035,0.01475818835935,0.07405909836655
iota_btc-IOTABTC,2018-01-15 20:26:40,gateIo,binance,3.7246999999999953E-4,0.004126405583559514,350.0,0.090265,0.091
xrp_btc-XRPBTC,2018-01-15 20:26:45,gateIo,binance,1.0340560000000005E-4,0.07989924277545979,10.0,0.0012942,0.001403
ada_btc-ADABTC,2018-01-15 20:27:01,gateIo,binance,2.5277293345999996E-4,0.14529785090664873,29.209,0.00173968804,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:27:02,binance,gateIo,0.021065992454000003,4.017143413367943,3.403,0.0052440230000000004,0.02637325
iota_btc-IOTABTC,2018-01-15 20:27:10,gateIo,binance,6.887122186170026E-4,0.0145746413338503,183.22661983,0.047254145254157,0.048133633029341
xrp_btc-XRPBTC,2018-01-15 20:27:15,gateIo,binance,1.0340560000000005E-4,0.07989924277545979,10.0,0.0012942,0.001403
ada_btc-ADABTC,2018-01-15 20:27:31,gateIo,binance,2.530656076400001E-4,0.1454905121746432,29.209,0.0017393959499999998,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:27:32,binance,gateIo,0.029769569760000003,3.9996573653471774,4.83,0.007443030000000001,0.03730209
iota_btc-IOTABTC,2018-01-15 20:27:40,gateIo,binance,3.2014502547338456E-4,0.014574641333850356,85.17213618,0.021965893920822,0.022374720174486
xrp_btc-XRPBTC,2018-01-15 20:27:45,gateIo,binance,1.0370619999999978E-4,0.08015008887858395,10.0,0.0012939000000000002,0.001403
ada_btc-ADABTC,2018-01-15 20:28:01,gateIo,binance,2.545289785399998E-4,0.14645478991596628,29.209,0.0017379355,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:28:02,binance,gateIo,0.13800422754799999,4.021050649350649,22.286,0.03432044,0.172738786
iota_btc-IOTABTC,2018-01-15 20:28:12,gateIo,binance,1.054850713207846E-4,0.014574641333850415,28.06349668,0.007237575793771999,0.007372280577836
xrp_btc-XRPBTC,2018-01-15 20:28:17,gateIo,binance,1.0370619999999978E-4,0.08015008887858395,10.0,0.0012939000000000002,0.001403
ada_btc-ADABTC,2018-01-15 20:28:31,gateIo,binance,2.548216527199999E-4,0.14664783997310468,29.209,0.00173764341,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:28:32,binance,gateIo,0.024032758733999994,4.018438676184295,3.881,0.005980621,0.030085512
iota_btc-IOTABTC,2018-01-15 20:28:38,gateIo,binance,3.7246999999999953E-4,0.004126405583559514,350.0,0.090265,0.091
xrp_btc-XRPBTC,2018-01-15 20:28:42,gateIo,binance,1.0420719999999984E-4,0.08056842430802523,10.0,0.0012934,0.001403
ada_btc-ADABTC,2018-01-15 20:29:01,gateIo,binance,2.548216527199999E-4,0.14664783997310468,29.209,0.00173764341,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:29:02,binance,gateIo,0.055039006438,4.0171434133679425,8.891,0.013701031,0.06890525
iota_btc-IOTABTC,2018-01-15 20:29:09,gateIo,binance,2.9492839999998868E-5,0.004399565605243596,26.0,0.006703580000000001,0.0067599999999999995
xrp_btc-XRPBTC,2018-01-15 20:29:13,gateIo,binance,1.0330539999999977E-4,0.0798156532488602,10.0,0.0012943000000000002,0.001403
ada_btc-ADABTC,2018-01-15 20:29:31,gateIo,binance,2.472121240399999E-4,0.14164953974895392,29.209,0.00174523775,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:29:32,binance,gateIo,0.08480510973000001,4.018438676184296,13.695,0.021103995,0.10616364
iota_btc-IOTABTC,2018-01-15 20:29:39,gateIo,binance,3.970189999999963E-4,0.004399565605243724,350.0,0.0902405,0.091
xrp_btc-XRPBTC,2018-01-15 20:29:43,gateIo,binance,1.0340560000000005E-4,0.07989924277545979,10.0,0.0012942,0.001403
ada_btc-ADABTC,2018-01-15 20:30:22,gateIo,binance,2.5599234943999996E-4,0.1474206896551724,29.209,0.00173647505,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:30:23,binance,gateIo,0.04170269872768328,4.030205595315549,6.73229428,0.01034753630836,0.05217528067
iota_btc-IOTABTC,2018-01-15 20:30:37,gateIo,binance,2.212360000000069E-5,0.004516679596586643,19.0,0.004898199999999999,0.00494
xrp_btc-XRPBTC,2018-01-15 20:30:41,gateIo,binance,1.0500880000000008E-4,0.08123843416370113,10.0,0.0012925999999999999,0.001403
ada_btc-ADABTC,2018-01-15 20:30:44,gateIo,binance,2.595044395999999E-4,0.149745491319737,29.209,0.00173296997,0.00199994023
bcd_btc-BCDBTC,2018-01-15 20:30:46,binance,gateIo,0.044003639456,4.025832679738563,7.144,0.010930319999999999,0.055065952
btg_btc-BTGBTC,2018-01-15 20:30:47,binance,gateIo,7.469663752031991E-4,0.006720873362445407,4.8533304,0.11114126616,0.1123351854384
iota_btc-IOTABTC,2018-01-15 20:30:52,gateIo,binance,4.075400000000068E-4,0.004516679596586577,350.0,0.09022999999999999,0.091
xrp_btc-XRPBTC,2018-01-15 20:30:57,gateIo,binance,1.0691259999999986E-4,0.08283303633687135,10.0,0.0012907,0.001403
ada_btc-ADABTC,2018-01-15 20:31:01,gateIo,binance,1.8719951703116003E-4,0.151469029535865,20.858954,0.0012358930245,0.00142842116992
bcd_btc-BCDBTC,2018-01-15 20:31:02,binance,gateIo,0.012344996,4.0343124183006545,2.0,0.00306,0.015442
btg_btc-BTGBTC,2018-01-15 20:31:04,binance,gateIo,1.039000000000004E-5,0.009074235807860296,0.05,0.001145,0.00116
iota_btc-IOTABTC,2018-01-15 20:31:08,gateIo,binance,2.1192079999999522E-4,0.004516679596586399,182.0,0.0469196,0.047319999999999994
xrp_btc-XRPBTC,2018-01-15 20:31:12,gateIo,binance,1.0701280000000014E-4,0.08291709282504273,10.0,0.0012905999999999998,0.001403
ada_btc-ADABTC,2018-01-15 20:31:31,gateIo,binance,5.006253612276398E-4,0.14607138024357227,57.97133323,0.0034272652205576,0.0039426303729723
bcd_btc-BCDBTC,2018-01-15 20:31:32,binance,gateIo,0.023298737666,4.017372138652715,3.793,0.005799497,0.02916817
btg_btc-BTGBTC,2018-01-15 20:31:34,binance,gateIo,8.730728000000018E-5,0.010033013100436703,0.38,0.008702,0.00882436
iota_btc-IOTABTC,2018-01-15 20:31:39,gateIo,binance,1.4746419999999346E-4,0.00439956560524357,130.0,0.0335179,0.0338
xrp_btc-XRPBTC,2018-01-15 20:31:43,gateIo,binance,1.0761400000000003E-4,0.08342170542635662,10.0,0.00129,0.001403
ada_btc-ADABTC,2018-01-15 20:32:01,gateIo,binance,3.3640463999999983E-4,0.1459025710419485,39.0,0.00230568,0.002652
bcd_btc-BCDBTC,2018-01-15 20:32:02,binance,gateIo,0.13157011445442773,3.991263570961412,21.55953347,0.032964526675630004,0.1649304310455
btg_btc-BTGBTC,2018-01-15 20:32:04,binance,gateIo,0.0014892385199999994,0.017528908296943223,3.71,0.084959,0.08679174
iota_btc-IOTABTC,2018-01-15 20:32:10,gateIo,binance,1.630159999999958E-4,0.004516679596586385,140.0,0.036092,0.036399999999999995
xrp_btc-XRPBTC,2018-01-15 20:32:15,gateIo,binance,1.0771419999999987E-4,0.08350585316691206,10.0,0.0012899,0.001403
ada_btc-ADABTC,2018-01-15 20:32:31,gateIo,binance,7.215131413726959E-4,0.14629103214890016,83.45244412,0.004932039447492,0.00567476620016
bcd_btc-BCDBTC,2018-01-15 20:32:32,binance,gateIo,0.01808664096,3.982774869109948,2.972,0.004541216,0.022682304
iota_btc-IOTABTC,2018-01-15 20:32:39,gateIo,binance,4.110470000000103E-4,0.004555723651033902,350.0,0.09022649999999999,0.091
xrp_btc-XRPBTC,2018-01-15 20:32:45,gateIo,binance,1.0801080000000005E-4,0.0836903765690377,10.0,0.0012905999999999998,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:33:01,gateIo,binance,7.173321739222843E-4,0.14532037193575664,83.45244412,0.004936212069698,0.00567476620016
iota_btc-IOTABTC,2018-01-15 20:33:10,gateIo,binance,4.145539999999999E-4,0.004594770734735044,350.0,0.090223,0.091
xrp_btc-XRPBTC,2018-01-15 20:33:14,gateIo,binance,1.0861199999999994E-4,0.08419534883720926,10.0,0.00129,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:33:31,gateIo,binance,7.173321739222843E-4,0.14532037193575664,83.45244412,0.004936212069698,0.00567476620016
iota_btc-IOTABTC,2018-01-15 20:33:39,gateIo,binance,4.2507499999999655E-4,0.004711930164888419,350.0,0.0902125,0.091
xrp_btc-XRPBTC,2018-01-15 20:33:45,gateIo,binance,1.0961400000000008E-4,0.0850380139643135,10.0,0.0012889999999999998,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:34:01,gateIo,binance,7.131512064718718E-4,0.1443513513513513,83.45244412,0.004940384691904,0.00567476620016
bcd_btc-BCDBTC,2018-01-15 20:34:02,binance,gateIo,0.107787805114,3.9860328515111703,17.767,0.027041373999999996,0.135153569
iota_btc-IOTABTC,2018-01-15 20:34:10,gateIo,binance,1.006774E-4,0.004594770734735046,85.0,0.021911299999999998,0.022099999999999998
xrp_btc-XRPBTC,2018-01-15 20:34:16,gateIo,binance,1.0981439999999976E-4,0.08520670391061433,10.0,0.0012888,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:34:31,gateIo,binance,6.972635301603065E-4,0.1406839535275299,83.45244412,0.0049562406562868,0.00567476620016
bcd_btc-BCDBTC,2018-01-15 20:34:32,binance,gateIo,0.004727930544,4.005715976331362,0.776,0.001180296,0.005922432
iota_btc-IOTABTC,2018-01-15 20:34:39,gateIo,binance,4.1266323999999065E-4,0.004750989369131576,337.0,0.08685838,0.08761999999999999
xrp_btc-XRPBTC,2018-01-15 20:34:45,gateIo,binance,1.1031539999999983E-4,0.08562865792129148,10.0,0.0012883,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:35:01,gateIo,binance,7.098064325115422E-4,0.14357731262660361,83.45244412,0.0049437227896688,0.00567476620016
bcd_btc-BCDBTC,2018-01-15 20:35:02,binance,gateIo,0.13309846978211604,4.058863905325443,21.55953347,0.032792050407870005,0.16628868165411
iota_btc-IOTABTC,2018-01-15 20:35:10,gateIo,binance,4.320889999999897E-4,0.004790051604392078,350.0,0.09020550000000001,0.091
xrp_btc-XRPBTC,2018-01-15 20:35:17,gateIo,binance,1.108163999999999E-4,0.08605093958689229,10.0,0.0012878,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:35:31,gateIo,binance,6.6716056451734E-4,0.1337991631799163,83.45244412,0.00498628353617,0.00567476620016
bcd_btc-BCDBTC,2018-01-15 20:35:32,binance,gateIo,0.12464938616000001,4.056239316239317,20.204,0.030730284,0.155752636
iota_btc-IOTABTC,2018-01-15 20:35:39,gateIo,binance,4.391029999999828E-4,0.004868185169376239,350.0,0.09019850000000001,0.091
xrp_btc-XRPBTC,2018-01-15 20:35:45,gateIo,binance,1.1051579999999973E-4,0.08579753124757372,10.0,0.0012881000000000001,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:36:01,gateIo,binance,2.4069158988E-4,0.13739869061608193,29.407,0.00175177499,0.00199997007
bcd_btc-BCDBTC,2018-01-15 20:36:03,binance,gateIo,0.006171536,4.05755161078238,1.0,0.001521,0.007711
iota_btc-IOTABTC,2018-01-15 20:36:09,gateIo,binance,6.670580000000022E-4,0.007414144557690836,350.0,0.089971,0.091
xrp_btc-XRPBTC,2018-01-15 20:36:14,gateIo,binance,1.0911300000000001E-4,0.0846165180302443,10.0,0.0012894999999999998,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:36:31,gateIo,binance,2.504153085E-4,0.1437457798784605,29.407,0.00174207068,0.00199997007
bcd_btc-BCDBTC,2018-01-15 20:36:32,binance,gateIo,0.12236261450000002,4.073355263157895,19.763,0.030039760000000006,0.15276799000000002
iota_btc-IOTABTC,2018-01-15 20:36:41,gateIo,binance,4.5981600000000026E-4,0.007453413732736826,240.0,0.061692,0.0624
xrp_btc-XRPBTC,2018-01-15 20:36:47,gateIo,binance,1.0911300000000001E-4,0.0846165180302443,10.0,0.0012894999999999998,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:37:01,gateIo,binance,2.536565480399999E-4,0.1458772196854388,29.407,0.00173883591,0.00199997007
iota_btc-IOTABTC,2018-01-15 20:37:09,gateIo,binance,7.371980000000028E-4,0.0082001090087986,350.0,0.089901,0.091
xrp_btc-XRPBTC,2018-01-15 20:37:14,gateIo,binance,1.0991459999999982E-4,0.08529106851866207,10.0,0.0012887,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:37:31,gateIo,binance,2.5601381316E-4,0.14743234546994072,29.407,0.00173648335,0.00199997007
bcd_btc-BCDBTC,2018-01-15 20:37:32,binance,gateIo,0.02619828014832528,4.125700394218135,4.17215508,0.006350020031759999,0.0326262527256
iota_btc-IOTABTC,2018-01-15 20:37:39,gateIo,binance,8.906079999999926E-5,0.008672275453766384,40.0,0.0102696,0.0104
xrp_btc-XRPBTC,2018-01-15 20:37:43,gateIo,binance,1.1181840000000002E-4,0.08689648741063105,10.0,0.0012867999999999998,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:38:01,gateIo,binance,0.0011420219999999986,0.1383296591487195,140.0,0.0082558,0.0094332
bcd_btc-BCDBTC,2018-01-15 20:38:02,binance,gateIo,0.02637725725694712,4.142997378768022,4.17215508,0.00636670865208,0.03282234401436
iota_btc-IOTABTC,2018-01-15 20:38:10,gateIo,binance,8.283799999999965E-4,0.00922369446609505,350.0,0.08981,0.091
xrp_btc-XRPBTC,2018-01-15 20:38:15,gateIo,binance,1.135217999999999E-4,0.08833693875962953,10.0,0.0012851,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:38:31,gateIo,binance,0.0016341562348161887,0.13832965914871959,200.3305303,0.011813491371791,0.013498271131613998
bcd_btc-BCDBTC,2018-01-15 20:38:32,binance,gateIo,0.06245678371638167,4.092133506156837,9.89153964,0.01526264566452,0.07790576620463999
iota_btc-IOTABTC,2018-01-15 20:38:39,gateIo,binance,9.57326419999988E-4,0.012029465786079805,311.0,0.07958179,0.08085999999999999
xrp_btc-XRPBTC,2018-01-15 20:38:44,gateIo,binance,1.1422319999999966E-4,0.08893117408906855,10.0,0.0012844000000000002,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:39:04,gateIo,binance,0.0016381708586433996,0.13871653944020335,200.3305303,0.011809484761185,0.013498271131613998
iota_btc-IOTABTC,2018-01-15 20:39:46,gateIo,binance,8.897779999999904E-5,0.011989839781164389,29.0,0.0074211,0.007539999999999999
xrp_btc-XRPBTC,2018-01-15 20:39:50,gateIo,binance,1.1642760000000003E-4,0.09080299485259713,10.0,0.0012821999999999998,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:39:53,gateIo,binance,0.001640178170557006,0.1389100780454698,200.3305303,0.011807481455882,0.013498271131613998
iota_btc-IOTABTC,2018-01-15 20:40:00,gateIo,binance,0.0010773769999999953,0.012029465786079902,350.0,0.0895615,0.091
xrp_btc-XRPBTC,2018-01-15 20:40:05,gateIo,binance,1.1642760000000003E-4,0.09080299485259713,10.0,0.0012821999999999998,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:40:08,gateIo,binance,0.0016381708586433996,0.13871653944020335,200.3305303,0.011809484761185,0.013498271131613998
bcd_btc-BCDBTC,2018-01-15 20:40:09,binance,gateIo,0.013092232468,4.067555411535969,2.086,0.003218698,0.016350068
iota_btc-IOTABTC,2018-01-15 20:40:15,gateIo,binance,8.67795440000001E-4,0.012069094888228871,281.0,0.07190228,0.07306
xrp_btc-XRPBTC,2018-01-15 20:40:20,gateIo,binance,1.1672819999999977E-4,0.09105874093142972,10.0,0.0012819,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:40:31,gateIo,binance,0.001640178170557006,0.1389100780454698,200.3305303,0.011807481455882,0.013498271131613998
iota_btc-IOTABTC,2018-01-15 20:40:40,gateIo,binance,1.2393039999999904E-4,0.012108727087974268,40.0,0.0102348,0.0104
xrp_btc-XRPBTC,2018-01-15 20:40:47,gateIo,binance,1.183313999999998E-4,0.09242474420057784,10.0,0.0012803,0.0014039999999999999
ada_btc-ADABTC,2018-01-15 20:41:01,gateIo,binance,0.0016421854824706123,0.13910368233497356,200.3305303,0.011805478150579,0.013498271131613998
iota_btc-IOTABTC,2018-01-15 20:41:11,gateIo,binance,0.0010914049999999954,0.01218800078170798,350.0,0.0895475,0.091
xrp_btc-XRPBTC,2018-01-15 20:41:15,gateIo,binance,1.1763400000000006E-4,0.09190156250000006,10.0,0.0012799999999999999,0.001403
ada_btc-ADABTC,2018-01-15 20:41:31,gateIo,binance,0.0016482074182114313,0.13968488964346346,200.3305303,0.01179946823467,0.013498271131613998
bcd_btc-BCDBTC,2018-01-15 20:41:33,binance,gateIo,0.015655755599999998,3.978944912508101,2.55,0.00393465,0.01963755
iota_btc-IOTABTC,2018-01-15 20:41:40,gateIo,binance,1.5574257999999958E-4,0.012425896243011813,49.0,0.01253371,0.01274
xrp_btc-XRPBTC,2018-01-15 20:41:44,gateIo,binance,9.931280449199996E-4,0.09163451617945909,84.711,0.01083792534,0.0118764822
ada_btc-ADABTC,2018-01-15 20:42:01,gateIo,binance,0.00165422935395225,0.1402666893154408,200.3305303,0.011793458318760998,0.013498271131613998
bcd_btc-BCDBTC,2018-01-15 20:42:02,binance,gateIo,0.06032448429926615,3.952426441996111,9.89153964,0.01526264566452,0.07576919364239999
btg_btc-BTGBTC,2018-01-15 20:42:04,binance,gateIo,3.3370694400000335E-4,0.010244957264957368,1.392,0.0325728,0.033037728
iota_btc-IOTABTC,2018-01-15 20:42:11,gateIo,binance,1.0989539999999929E-4,0.01596783052177314,27.0,0.0068823,0.007019999999999999
xrp_btc-XRPBTC,2018-01-15 20:42:18,gateIo,binance,0.004407732535808485,0.09127073552425652,377.87906243,0.048292944178553995,0.05290306874019999
ada_btc-ADABTC,2018-01-15 20:42:31,gateIo,binance,0.00165422935395225,0.1402666893154408,200.3305303,0.011793458318760998,0.013498271131613998
bcd_btc-BCDBTC,2018-01-15 20:42:32,binance,gateIo,0.0198350824,3.9504860661049896,3.254,0.005020922000000001,0.024915878
btg_btc-BTGBTC,2018-01-15 20:42:34,binance,gateIo,3.5073906999999894E-4,0.010372905982905951,1.445,0.033813,0.034299965
iota_btc-IOTABTC,2018-01-15 20:42:40,gateIo,binance,1.0989539999999929E-4,0.01596783052177314,27.0,0.0068823,0.007019999999999999
ada_btc-ADABTC,2018-01-15 20:43:01,gateIo,binance,0.001658243977779461,0.14065488530161419,200.3305303,0.011789451708155,0.013498271131613998
bcd_btc-BCDBTC,2018-01-15 20:43:03,binance,gateIo,0.013924815734,3.989961992136304,2.287,0.003489962,0.017456671
btg_btc-BTGBTC,2018-01-15 20:43:05,binance,gateIo,4.560131000000013E-4,0.013486324786324824,1.445,0.033813,0.034405450000000004
iota_btc-IOTABTC,2018-01-15 20:43:14,gateIo,binance,6.23289999999994E-4,0.015568627450980243,157.0,0.040035,0.040819999999999995
ada_btc-ADABTC,2018-01-15 20:43:31,gateIo,binance,3.445437206399999E-4,0.1409229722836252,41.573,0.00244490813,0.0027999415499999998
btg_btc-BTGBTC,2018-01-15 20:43:34,binance,gateIo,4.91779999999996E-4,0.016812991452991317,1.25,0.02925,0.029859999999999998
iota_btc-IOTABTC,2018-01-15 20:43:40,gateIo,binance,8.567668199999786E-4,0.012267286870186926,273.0,0.06984159000000001,0.07097999999999999
ada_btc-ADABTC,2018-01-15 20:44:01,gateIo,binance,3.5204182691999975E-4,0.14443186082210463,41.573,0.00243742499,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:44:02,binance,gateIo,0.035491759156,3.931656067488644,5.858,0.009027178,0.044626243999999995
btg_btc-BTGBTC,2018-01-15 20:44:04,binance,gateIo,2.4379039999999983E-4,0.01860427350427349,0.56,0.013104000000000001,0.013400800000000001
iota_btc-IOTABTC,2018-01-15 20:44:12,gateIo,binance,4.71041199999992E-4,0.01270358204285916,145.0,0.037079400000000005,0.0377
ada_btc-ADABTC,2018-01-15 20:44:31,gateIo,binance,3.537080727599999E-4,0.14521454173067072,41.573,0.00243576207,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:44:53,binance,gateIo,0.012543396706000002,3.930360804672291,2.071,0.0031914110000000003,0.015772736000000002
btg_btc-BTGBTC,2018-01-15 20:44:55,binance,gateIo,1.8368640000000097E-4,0.0172232911392406,0.45,0.010665,0.0108918
iota_btc-IOTABTC,2018-01-15 20:45:08,gateIo,binance,8.739709999999865E-4,0.009736265450149963,350.0,0.08976450000000001,0.091
ada_btc-ADABTC,2018-01-15 20:45:36,gateIo,binance,2.543189378399997E-4,0.14631352459016375,29.682,0.00173817792,0.0019999731599999997
bcd_btc-BCDBTC,2018-01-15 20:45:38,binance,gateIo,0.045348491232,3.9207336357744653,7.496,0.011566328,0.057052056000000004
btg_btc-BTGBTC,2018-01-15 20:45:39,binance,gateIo,0.0012601013399999974,0.012828200836820056,4.11,0.09822900000000001,0.09988533000000001
iota_btc-IOTABTC,2018-01-15 20:45:45,gateIo,binance,2.924327999999991E-5,0.009499629672942708,12.0,0.0030783599999999996,0.0031199999999999995
ada_btc-ADABTC,2018-01-15 20:45:53,gateIo,binance,3.549577571399998E-4,0.1458022540983606,41.573,0.00243451488,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:46:02,binance,gateIo,0.030019335401882234,3.9200868438107577,4.96294496,0.00765782407328,0.037768011145599995
btg_btc-BTGBTC,2018-01-15 20:46:03,binance,gateIo,8.773212000000022E-5,0.01596000000000004,0.23,0.005497,0.00560694
iota_btc-IOTABTC,2018-01-15 20:46:12,gateIo,binance,2.924327999999991E-5,0.009499629672942708,12.0,0.0030783599999999996,0.0031199999999999995
ada_btc-ADABTC,2018-01-15 20:46:20,gateIo,binance,3.5662400297999954E-4,0.146586807928913,41.573,0.0024328519600000003,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:46:21,binance,gateIo,0.030019335401882234,3.9200868438107577,4.96294496,0.00765782407328,0.037768011145599995
btg_btc-BTGBTC,2018-01-15 20:46:22,binance,gateIo,2.35752210000001E-4,0.021392151898734266,0.465,0.0110205,0.011300895000000002
iota_btc-IOTABTC,2018-01-15 20:46:30,gateIo,binance,2.924327999999991E-5,0.009499629672942708,12.0,0.0030783599999999996,0.0031199999999999995
ada_btc-ADABTC,2018-01-15 20:46:39,gateIo,binance,3.632889863399997E-4,0.149735777930089,41.573,0.00242620028,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:46:40,binance,gateIo,0.030019335401882234,3.9200868438107577,4.96294496,0.00765782407328,0.037768011145599995
btg_btc-BTGBTC,2018-01-15 20:46:41,binance,gateIo,1.8389517999999974E-4,0.020971054852320647,0.37,0.008768999999999999,0.008988409999999999
iota_btc-IOTABTC,2018-01-15 20:46:49,gateIo,binance,2.8281359999999533E-5,0.009184287440084022,12.0,0.00307932,0.0031199999999999995
ada_btc-ADABTC,2018-01-15 20:47:01,gateIo,binance,3.5662400297999954E-4,0.146586807928913,41.573,0.0024328519600000003,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:47:02,binance,gateIo,0.030063912573512958,3.9259079714841216,4.96294496,0.00765782407328,0.03781267765024
btg_btc-BTGBTC,2018-01-15 20:47:04,binance,gateIo,1.9212963000000039E-4,0.01743383966244729,0.465,0.0110205,0.011257185000000001
iota_btc-IOTABTC,2018-01-15 20:47:11,gateIo,binance,1.8453439999999608E-5,0.008987298371386078,8.0,0.00205328,0.00208
ada_btc-ADABTC,2018-01-15 20:47:31,gateIo,binance,3.582902488199997E-4,0.1473724350205197,41.573,0.00243118904,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:47:32,binance,gateIo,0.045639161758155515,3.7556745932415514,7.60453964,0.01215205434472,0.05793138297751999
iota_btc-IOTABTC,2018-01-15 20:47:42,gateIo,binance,2.260899999999946E-4,0.007649805447470634,115.0,0.029555,0.029899999999999996
ada_btc-ADABTC,2018-01-15 20:48:01,gateIo,binance,3.7828519889999984E-4,0.15688448275862063,41.573,0.002411234,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:48:02,binance,gateIo,0.006040651301999999,3.918793259883343,0.999,0.0015414570000000002,0.007600392
iota_btc-IOTABTC,2018-01-15 20:48:15,gateIo,binance,1.4124799999999675E-5,0.0068646967340589395,8.0,0.0020576,0.00208
ada_btc-ADABTC,2018-01-15 20:48:42,gateIo,binance,3.6162274049999956E-4,0.14894691780821898,41.573,0.0024278632000000002,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:48:44,binance,gateIo,0.029724317760000004,3.883866493843163,4.96,0.00765328,0.03746784
ada_btc-ADABTC,2018-01-15 20:49:10,gateIo,binance,3.7828519889999984E-4,0.15688448275862063,41.573,0.002411234,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:49:12,binance,gateIo,0.0060086830760000005,3.870930654569021,1.006,0.0015522580000000002,0.007579204
ada_btc-ADABTC,2018-01-15 20:49:31,gateIo,binance,3.787017603599997E-4,0.1570843248836005,41.573,0.00241081827,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:49:32,binance,gateIo,0.013934180736,3.8625223590408293,2.338,0.0036075340000000003,0.017584098
ada_btc-ADABTC,2018-01-15 20:50:02,gateIo,binance,3.791183218199999E-4,0.15728423594342875,41.573,0.00241040254,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:50:03,binance,gateIo,0.019945786770000005,3.8644627349319514,3.345,0.005161335,0.025167780000000004
ada_btc-ADABTC,2018-01-15 20:50:31,gateIo,binance,3.7620239159999984E-4,0.15588630490956065,41.573,0.00241331265,0.0027999415499999998
